"icode","n","min","max","mean","sd","product","meanpsd","meanmsd","code","realm","biome","area"
44,4419312,0,255,50.123115,29.409287,"seasconc",79.532402,20.713828,"NA_4","Nearctic","Temperate Broadleaf & Mixed Forests",2842611.26278819
45,3848773,0,430,91.032376,74.299006,"seasconc",165.331382,16.73337,"NA_5","Nearctic","Temperate Conifer Forests",2306573.43922857
46,11172299,0,303,91.263808,43.7067,"seasconc",134.970508,47.557108,"NA_6","Nearctic","Boreal Forests/Taiga",5103136.38558615
47,107349,0,186,42.706965,24.220854,"seasconc",66.927819,18.486111,"NA_7","Nearctic","Tropical & Subtropical Grasslands, Savannas & Shrublands",80803.054655962
48,5021883,0,500,81.241999,61.606682,"seasconc",142.848681,19.635317,"NA_8","Nearctic","Temperate Grasslands, Savannas & Shrublands",3096877.65556798
49,7526850,0,392,103.184159,48.808589,"seasconc",151.992748,54.37557,"NA_11","Nearctic","Tundra",4253620.780699
50,173991,1,485,334.86643,93.223868,"seasconc",428.090298,241.642562,"NA_12","Nearctic","Mediterranean Forests, Woodlands & Scrub",121539.999692215
51,3294261,0,383,141.75709,76.692219,"seasconc",218.449309,65.064871,"NA_13","Nearctic","Deserts & Xeric Shrublands",2324734.02781372
52,1517251,0,443,186.512489,95.161717,"seasconc",281.674206,91.350772,"NA_98","Nearctic","Lake",875775.204944069
53,1517896,0,510,201.635875,100.761614,"seasconc",302.397489,100.874261,"NA_99","Nearctic","Rock & Ice",8632669.43482529
54,11000629,0,459,100.376126,66.500974,"seasconc",166.8771,33.875152,"NT_1","Neotropics","Tropical & Subtropical Moist Broadleaf Forests",9277768.86643515
55,1386714,0,471,171.212466,104.942556,"seasconc",276.155022,66.26991,"NT_2","Neotropics","Tropical & Subtropical Dry Broadleaf Forests",1144758.86402722
56,399192,0,432,181.771894,97.536967,"seasconc",279.308861,84.234927,"NT_3","Neotropics","Tropical & Subtropical Coniferous Forests",327610.676518667
57,690956,0,470,91.626913,96.866709,"seasconc",188.493622,-5.239796,"NT_4","Neotropics","Temperate Broadleaf & Mixed Forests",413198.920570835
58,4946417,0,411,156.036869,87.763147,"seasconc",243.800016,68.273722,"NT_7","Neotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",3993853.751848
59,2478959,0,411,98.781323,54.01256,"seasconc",152.793883,44.768763,"NT_8","Neotropics","Temperate Grasslands, Savannas & Shrublands",1629667.51758279
60,340291,0,303,144.076969,81.566716,"seasconc",225.643685,62.510253,"NT_9","Neotropics","Flooded Grasslands & Savannas",270985.872744574
61,1103938,0,548,232.054195,120.061376,"seasconc",352.115571,111.992819,"NT_10","Neotropics","Montane Grasslands & Shrublands",874747.377543077
62,203097,3,615,347.493631,99.788556,"seasconc",447.282187,247.705075,"NT_12","Neotropics","Mediterranean Forests, Woodlands & Scrub",148840.281162682
63,1401083,0,657,179.289635,124.056686,"seasconc",303.346321,55.232949,"NT_13","Neotropics","Deserts & Xeric Shrublands",1178910.87764069
64,151413,0,477,112.894765,87.106312,"seasconc",200.001077,25.788453,"NT_14","Neotropics","Mangroves",125626.572163706
65,9721,215,449,345.98529,32.165056,"seasconc",378.150346,313.820234,"NT_98","Neotropics","Lake",8033.35708767562
66,31283,0,108,12.031263,12.30312,"seasconc",24.334383,-0.271857000000001,"NT_99","Neotropics","Rock & Ice",17425.9514544645
67,35354,0,275,48.634978,37.777727,"seasconc",86.412705,10.857251,"OC_1","Oceania","Tropical & Subtropical Moist Broadleaf Forests",29041.4567475314
68,18023,0,259,67.822394,29.793784,"seasconc",97.616178,38.02861,"OC_2","Oceania","Tropical & Subtropical Dry Broadleaf Forests",14716.7680716168
69,4200,2,285,73.424048,42.710376,"seasconc",116.134424,30.713672,"OC_7","Oceania","Tropical & Subtropical Grasslands, Savannas & Shrublands",3397.20486338822
1,4109912,0,3600,1682.184085,885.188087,"seastheta",2567.372172,796.995998,"AT_1","Afrotropics","Tropical & Subtropical Moist Broadleaf Forests",3493131.82776895
2,236635,0,3599,345.326592,395.947656,"seastheta",741.274248,-50.621064,"AT_2","Afrotropics","Tropical & Subtropical Dry Broadleaf Forests",195296.351029083
3,16678175,0,3600,1411.098314,913.537136,"seastheta",2324.63545,497.561178,"AT_7","Afrotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",14012152.6144706
4,32718,0,3599,1826.6766,516.857917,"seastheta",2343.534517,1309.818683,"AT_8","Afrotropics","Temperate Grasslands, Savannas & Shrublands",25842.0842717302
5,547700,0,3600,1218.270285,859.161915,"seastheta",2077.4322,359.10837,"AT_9","Afrotropics","Flooded Grasslands & Savannas",458825.014149343
6,1082136,0,3600,903.904462,910.366603,"seastheta",1814.271065,-6.46214100000009,"AT_10","Afrotropics","Montane Grasslands & Shrublands",864245.767747328
7,133341,0,3600,2076.636083,738.412951,"seastheta",2815.049034,1338.223132,"AT_12","Afrotropics","Mediterranean Forests, Woodlands & Scrub",95863.7234657234
8,3035409,0,3600,1072.18347,826.957916,"seastheta",1899.141386,245.225554,"AT_13","Afrotropics","Deserts & Xeric Shrublands",2408177.6913716
9,90957,0,3600,1806.236452,778.540197,"seastheta",2584.776649,1027.696255,"AT_14","Afrotropics","Mangroves",76880.1227050211
10,182688,0,3600,1128.269777,1227.504972,"seastheta",2355.774749,-99.235195,"AT_98","Afrotropics","Lake",155945.223326255
11,29822,1,3600,2040.627557,677.51148,"seastheta",2718.139037,1363.116077,"AN_11","Antarctic","Tundra",3224184.7464844
12,1358169,0,3600,1053.985685,910.764958,"seastheta",1964.750643,143.220727,"AA_1","Australasia","Tropical & Subtropical Moist Broadleaf Forests",1160342.82886843
13,104288,1,3599,544.961961,207.098514,"seastheta",752.060475,337.863447,"AA_2","Australasia","Tropical & Subtropical Dry Broadleaf Forests",88348.3176177127
14,1060843,0,3600,1802.118002,980.803016,"seastheta",2782.921018,821.314986,"AA_4","Australasia","Temperate Broadleaf & Mixed Forests",736810.28289232
15,2670428,4,3600,459.3569,142.951353,"seastheta",602.308253,316.405547,"AA_7","Australasia","Tropical & Subtropical Grasslands, Savannas & Shrublands",2170611.10563935
16,865493,0,3600,1084.752142,947.082728,"seastheta",2031.83487,137.669414,"AA_8","Australasia","Temperate Grasslands, Savannas & Shrublands",631022.582964559
17,99967,0,3600,2220.280012,1002.720676,"seastheta",3223.000688,1217.559336,"AA_10","Australasia","Montane Grasslands & Shrublands",67647.4404677671
18,1630,1,3599,1653.583436,1347.494399,"seastheta",3001.077835,306.089037,"AA_11","Australasia","Tundra",876.391879628791
19,1113014,1,3599,2002.742429,235.035088,"seastheta",2237.777517,1767.707341,"AA_12","Australasia","Mediterranean Forests, Woodlands & Scrub",805435.726597712
20,4626700,0,3600,731.930155,478.109678,"seastheta",1210.039833,253.820477,"AA_13","Australasia","Deserts & Xeric Shrublands",3580111.63052413
21,31421,0,3600,1340.435123,879.282135,"seastheta",2219.717258,461.152988,"AA_14","Australasia","Mangroves",26884.7535125501
22,6661401,0,3600,1854.80729,899.134169,"seastheta",2753.941459,955.673121,"IM_1","IndoMalay","Tropical & Subtropical Moist Broadleaf Forests",5422854.37209134
23,1886721,4,3599,2250.898131,174.041464,"seastheta",2424.939595,2076.856667,"IM_2","IndoMalay","Tropical & Subtropical Dry Broadleaf Forests",1531782.59191699
24,127677,0,3600,1949.041213,480.004685,"seastheta",2429.045898,1469.036528,"IM_3","IndoMalay","Tropical & Subtropical Coniferous Forests",95956.3882790413
25,200216,170,3583,1800.592555,293.254826,"seastheta",2093.847381,1507.337729,"IM_4","IndoMalay","Temperate Broadleaf & Mixed Forests",149970.345753284
26,90962,16,3131,1704.709857,423.849103,"seastheta",2128.55896,1280.860754,"IM_5","IndoMalay","Temperate Conifer Forests",67304.1093393582
27,45388,1962,2352,2184.45056,61.278052,"seastheta",2245.728612,2123.172508,"IM_7","IndoMalay","Tropical & Subtropical Grasslands, Savannas & Shrublands",34651.8762386551
28,35520,1803,2766,2242.610051,69.253765,"seastheta",2311.863816,2173.356286,"IM_9","IndoMalay","Flooded Grasslands & Savannas",27965.061625446
29,5088,0,3600,2098.146423,1533.114164,"seastheta",3631.260587,565.032259,"IM_10","IndoMalay","Montane Grasslands & Shrublands",4348.58030785199
30,1396261,802,3254,2157.197643,195.52521,"seastheta",2352.722853,1961.672433,"IM_13","IndoMalay","Deserts & Xeric Shrublands",1089110.26176248
31,142941,0,3600,2035.801988,898.921203,"seastheta",2934.723191,1136.880785,"IM_14","IndoMalay","Mangroves",119125.2374617
32,666166,0,3600,1744.285851,696.608388,"seastheta",2440.894239,1047.677463,"PA_1","Palearctic","Tropical & Subtropical Moist Broadleaf Forests",511013.17083952
33,14778591,0,3600,1562.404739,1271.04949,"seastheta",2833.454229,291.355249,"PA_4","Palearctic","Temperate Broadleaf & Mixed Forests",8693080.70914956
34,2890195,0,3600,1590.483327,863.903428,"seastheta",2454.386755,726.579899,"PA_5","Palearctic","Temperate Conifer Forests",1713206.30862659
35,23673982,0,3600,2704.721565,823.793618,"seastheta",3528.515183,1880.927947,"PA_6","Palearctic","Boreal Forests/Taiga",9974753.84803102
36,8286176,0,3600,1339.55738,1202.446704,"seastheta",2542.004084,137.110676,"PA_8","Palearctic","Temperate Grasslands, Savannas & Shrublands",4720739.03932887
37,526556,0,3600,1502.794802,759.32823,"seastheta",2262.123032,743.466572,"PA_9","Palearctic","Flooded Grasslands & Savannas",338367.403951761
38,4899545,0,3600,1576.570771,503.999624,"seastheta",2080.570395,1072.571147,"PA_10","Palearctic","Montane Grasslands & Shrublands",3392431.64470598
39,6336055,0,3600,2219.961023,1245.368742,"seastheta",3465.329765,974.592281,"PA_11","Palearctic","Tundra",4057181.56827342
40,3015613,0,3600,488.173702,476.656825,"seastheta",964.830527,11.516877,"PA_12","Palearctic","Mediterranean Forests, Woodlands & Scrub",2055581.75529756
41,24020848,0,3600,979.456939,728.868646,"seastheta",1708.325585,250.588293,"PA_13","Palearctic","Deserts & Xeric Shrublands",17403596.330573
42,67273,0,3600,2782.924457,456.122022,"seastheta",3239.046479,2326.802435,"NA_2","Nearctic","Tropical & Subtropical Dry Broadleaf Forests",51094.6339654442
43,375006,0,3600,2364.235828,200.259315,"seastheta",2564.495143,2163.976513,"NA_3","Nearctic","Tropical & Subtropical Coniferous Forests",289049.53675497
44,4419312,0,3600,1053.611603,1023.732808,"seastheta",2077.344411,29.8787950000001,"NA_4","Nearctic","Temperate Broadleaf & Mixed Forests",2842611.26278819
45,3848773,0,3600,1218.105426,768.265176,"seastheta",1986.370602,449.84025,"NA_5","Nearctic","Temperate Conifer Forests",2306573.43922857
46,11172299,0,3600,2654.041045,804.882946,"seastheta",3458.923991,1849.158099,"NA_6","Nearctic","Boreal Forests/Taiga",5103136.38558615
47,107349,0,3600,1469.058855,728.403721,"seastheta",2197.462576,740.655134,"NA_7","Nearctic","Tropical & Subtropical Grasslands, Savannas & Shrublands",80803.054655962
48,5021883,0,3600,886.045979,715.154946,"seastheta",1601.200925,170.891033,"NA_8","Nearctic","Temperate Grasslands, Savannas & Shrublands",3096877.65556798
49,7526850,0,3600,2254.703912,1284.464357,"seastheta",3539.168269,970.239555,"NA_11","Nearctic","Tundra",4253620.780699
50,173991,0,3600,492.547051,346.064705,"seastheta",838.611756,146.482346,"NA_12","Nearctic","Mediterranean Forests, Woodlands & Scrub",121539.999692215
51,3294261,0,3600,1378.54301,1036.717387,"seastheta",2415.260397,341.825623,"NA_13","Nearctic","Deserts & Xeric Shrublands",2324734.02781372
52,1517251,0,3600,631.827607,793.436176,"seastheta",1425.263783,-161.608569,"NA_98","Nearctic","Lake",875775.204944069
53,1517896,0,3600,612.337096,1045.685839,"seastheta",1658.022935,-433.348743,"NA_99","Nearctic","Rock & Ice",8632669.43482529
54,11000629,0,3600,781.256857,709.87785,"seastheta",1491.134707,71.379007,"NT_1","Neotropics","Tropical & Subtropical Moist Broadleaf Forests",9277768.86643515
55,1386714,0,3600,1441.658995,958.107978,"seastheta",2399.766973,483.551017,"NT_2","Neotropics","Tropical & Subtropical Dry Broadleaf Forests",1144758.86402722
56,399192,2,3597,2326.616355,178.156112,"seastheta",2504.772467,2148.460243,"NT_3","Neotropics","Tropical & Subtropical Coniferous Forests",327610.676518667
57,690956,0,3600,1986.572468,1047.083812,"seastheta",3033.65628,939.488656,"NT_4","Neotropics","Temperate Broadleaf & Mixed Forests",413198.920570835
58,4946417,0,3600,695.620815,617.269983,"seastheta",1312.890798,78.350832,"NT_7","Neotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",3993853.751848
59,2478959,0,3600,2153.645236,466.30087,"seastheta",2619.946106,1687.344366,"NT_8","Neotropics","Temperate Grasslands, Savannas & Shrublands",1629667.51758279
60,340291,0,3600,811.110126,823.756161,"seastheta",1634.866287,-12.646035,"NT_9","Neotropics","Flooded Grasslands & Savannas",270985.872744574
61,1103938,0,3600,828.257542,748.415797,"seastheta",1576.673339,79.8417449999999,"NT_10","Neotropics","Montane Grasslands & Shrublands",874747.377543077
62,203097,2,3560,2041.645514,165.369002,"seastheta",2207.014516,1876.276512,"NT_12","Neotropics","Mediterranean Forests, Woodlands & Scrub",148840.281162682
63,1401083,0,3600,969.309287,587.455676,"seastheta",1556.764963,381.853611,"NT_13","Neotropics","Deserts & Xeric Shrublands",1178910.87764069
64,151413,0,3600,2052.387232,838.168019,"seastheta",2890.555251,1214.219213,"NT_14","Neotropics","Mangroves",125626.572163706
65,9721,125,391,239.592532,34.714964,"seastheta",274.307496,204.877568,"NT_98","Neotropics","Lake",8033.35708767562
66,31283,0,3600,1453.122047,1473.259799,"seastheta",2926.381846,-20.1377519999999,"NT_99","Neotropics","Rock & Ice",17425.9514544645
67,35354,0,3600,1458.90004,1312.266527,"seastheta",2771.166567,146.633513,"OC_1","Oceania","Tropical & Subtropical Moist Broadleaf Forests",29041.4567475314
68,18023,0,3600,981.068468,939.786488,"seastheta",1920.854956,41.2819800000001,"OC_2","Oceania","Tropical & Subtropical Dry Broadleaf Forests",14716.7680716168
69,4200,1,3599,1535.066667,1062.921098,"seastheta",2597.987765,472.145569,"OC_7","Oceania","Tropical & Subtropical Grasslands, Savannas & Shrublands",3397.20486338822
1,4109912,735.083333,9950.5,6936.641225,1310.047738,"meanannual",8246.688963,5626.593487,"AT_1","Afrotropics","Tropical & Subtropical Moist Broadleaf Forests",3493131.82776895
2,236635,2101.25,9050.583333,4302.052269,819.619402,"meanannual",5121.671671,3482.432867,"AT_2","Afrotropics","Tropical & Subtropical Dry Broadleaf Forests",195296.351029083
3,16678175,857.666667,9590.083333,4749.337683,1539.421717,"meanannual",6288.7594,3209.915966,"AT_7","Afrotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",14012152.6144706
4,32718,865.833333,9401.833333,1942.941105,937.492614,"meanannual",2880.433719,1005.448491,"AT_8","Afrotropics","Temperate Grasslands, Savannas & Shrublands",25842.0842717302
5,547700,2220,8654.416667,4674.253339,912.240785,"meanannual",5586.494124,3762.012554,"AT_9","Afrotropics","Flooded Grasslands & Savannas",458825.014149343
6,1082136,1662.916667,9863.833333,4861.05873,1262.519896,"meanannual",6123.578626,3598.538834,"AT_10","Afrotropics","Montane Grasslands & Shrublands",864245.767747328
7,133341,1606.916667,7051.583333,3706.3875,794.188374,"meanannual",4500.575874,2912.199126,"AT_12","Afrotropics","Mediterranean Forests, Woodlands & Scrub",95863.7234657234
8,3035409,707,7936.5,2615.058925,955.906713,"meanannual",3570.965638,1659.152212,"AT_13","Afrotropics","Deserts & Xeric Shrublands",2408177.6913716
9,90957,1568.75,9401.666667,6172.279124,1874.545526,"meanannual",8046.82465,4297.733598,"AT_14","Afrotropics","Mangroves",76880.1227050211
10,182688,2410.25,7976.333333,4703.081776,868.289427,"meanannual",5571.371203,3834.792349,"AT_98","Afrotropics","Lake",155945.223326255
11,15250247,639.833333,9889.5,5001.267729,1567.504117,"meanannual",6568.771846,3433.763612,"AN_11","Antarctic","Tundra",3224184.7464844
12,1358169,3437.916667,9991.166667,8012.343802,948.100153,"meanannual",8960.443955,7064.243649,"AA_1","Australasia","Tropical & Subtropical Moist Broadleaf Forests",1160342.82886843
13,104288,3830.666667,9834.833333,6564.422956,1167.381469,"meanannual",7731.804425,5397.041487,"AA_2","Australasia","Tropical & Subtropical Dry Broadleaf Forests",88348.3176177127
14,1060843,3019.75,9102.166667,5670.38798,956.676516,"meanannual",6627.064496,4713.711464,"AA_4","Australasia","Temperate Broadleaf & Mixed Forests",736810.28289232
15,2670428,1938.583333,8731.083333,4117.825104,987.084973,"meanannual",5104.910077,3130.740131,"AA_7","Australasia","Tropical & Subtropical Grasslands, Savannas & Shrublands",2170611.10563935
16,865493,2607.833333,8299,3901.757309,861.025606,"meanannual",4762.782915,3040.731703,"AA_8","Australasia","Temperate Grasslands, Savannas & Shrublands",631022.582964559
17,99967,4529.666667,9971.75,7031.06082,1384.475188,"meanannual",8415.536008,5646.585632,"AA_10","Australasia","Montane Grasslands & Shrublands",67647.4404677671
18,1630,6792.25,9302.166667,8318.338446,579.120594,"meanannual",8897.45904,7739.217852,"AA_11","Australasia","Tundra",876.391879628791
19,1113014,1917.75,8229.916667,4177.04703,744.90502,"meanannual",4921.95205,3432.14201,"AA_12","Australasia","Mediterranean Forests, Woodlands & Scrub",805435.726597712
20,4626700,1683.166667,7683.833333,2839.64397,373.276791,"meanannual",3212.920761,2466.367179,"AA_13","Australasia","Deserts & Xeric Shrublands",3580111.63052413
21,31421,5484.75,9022.75,7617.945297,555.686132,"meanannual",8173.631429,7062.259165,"AA_14","Australasia","Mangroves",26884.7535125501
